Season,League,Team,Minutes,Goals,Goals Conceded,xG,xG Faced,Non Penalty Shots,Non Penalty Shots Faced,xG/Shot,Opposition xG/Shot,Deep Progressions,Deep Completions,Passes Into Box,Pass OBV,Dribble & Carry OBV,Pressures,Pressures in Opposing Half,Counterpressures,Tackles,Interceptions,Non Aerial Duels,Corners,Non Throw-in Key Passes,Touches in box,Passes,Shots,Shots Outside Box,Box Cross%,Goalkeeper Long Ball%,Cumulative xG,Open Play xG
2023/24,Bundesliga,Bayern Munich,3345.5556,2.5287,1.2105,2.0459,0.7695,17.0554,9.4692,0.1199,0.0812,60.9046,7.4247,32.2009,1.0195,1.1062,134.1301,70.4008,53.9641,0,11.4599,14.6343,6.1335,11.7289,55.1208,616.4446,17.1899,4.9229,0.3834,0.5745,2.1513,1.6605
2023/24,Bundesliga,Augsburg,3370.8565,1.3349,1.6019,1.1051,1.2721,11.5074,13.323,0.096,0.0954,33.6146,4.1384,30.7844,0.9203,0.6471,154.5363,77.7487,58.3916,0,10.5996,14.6045,4.3787,6.8617,36.6049,380.5204,11.6943,4.0049,0.4102,0.4357,1.2515,0.7823
2023/24,Bundesliga,VfB Stuttgart,3412.7691,2.0569,1.0284,1.5571,0.9171,13.9505,9.8893,0.1116,0.0927,48.2599,5.4852,25.343,0.8456,0.8124,137.0793,71.2295,58.3866,0,10.6277,15.2427,4.3776,9.1509,39.3199,589.2722,14.1615,4.7996,0.3912,0.5235,1.7224,1.3383
2023/24,Bundesliga,Hoffenheim,3394.881,1.7496,1.7496,1.1955,1.3956,12.1948,15.0314,0.098,0.0928,39.7657,3.7379,26.8286,0.7635,0.7494,140.2935,63.8903,52.4112,0,13.4673,14.1035,3.95,7.741,32.5283,451.6859,12.3538,4.6128,0.4337,0.4545,1.3202,0.9472
2023/24,Bundesliga,Werder Bremen,3361.8153,1.285,1.4456,1.0693,1.3453,10.8691,14.1619,0.0983,0.0949,32.7144,3.1857,24.2012,0.7228,0.724,159.4763,69.043,56.8621,0,12.395,16.9997,3.2125,7.3085,29.8231,439.2091,11.0297,3.6141,0.4015,0.5488,1.1952,0.8683
2023/24,Bundesliga,FSV Mainz 05,3386.0474,1.0366,1.3555,1.0692,1.028,12.5987,10.8976,0.0848,0.0943,33.6232,4.4388,29.3971,0.9016,0.6183,156.2352,77.267,67.3262,0,14.1138,15.7085,4.7843,8.0004,35.4306,400.5023,12.7316,4.9703,0.4312,0.4135,1.1734,0.6957
2023/24,Bundesliga,Wolfsburg,3402.7522,1.0844,1.4811,1.0116,1.0408,10.9499,11.3995,0.0923,0.0913,33.1937,3.5441,23.9365,0.6889,0.5545,152.1092,73.4493,55.649,0,12.5898,14.547,3.9144,7.1677,29.3585,436.3056,11.0293,4.0467,0.4508,0.5076,1.0737,0.7615
2023/24,Bundesliga,Borussia Dortmund,3394.5871,1.8028,1.14,1.4323,1.2365,13.4419,12.461,0.1065,0.0992,46.0527,4.6662,24.0471,0.7975,0.9091,132.8026,60.6877,55.7829,0,10.1809,15.8016,4.6662,8.8552,37.0648,542.4783,13.601,4.7457,0.4057,0.5377,1.5569,1.046
2023/24,Bundesliga,RB Leipzig,3375.9248,2.0527,1.0397,1.5089,0.9541,14.1028,10.6904,0.1069,0.0892,44.9476,4.3188,29.4319,0.8009,1.0054,143.2674,73.4198,54.9716,0,10.877,15.4091,5.3318,9.1175,40.8154,521.4837,14.2894,4.612,0.3849,0.5423,1.6551,1.179
2023/24,Bundesliga,Freiburg,3404.2155,1.1897,1.5333,1.0224,1.2346,10.3371,13.3775,0.0989,0.0922,34.5013,2.8552,27.2045,0.8322,0.7075,129.2544,58.4804,52.6376,0,10.2049,14.6201,3.384,6.9531,29.2666,422.5555,10.5751,3.0667,0.4382,0.4385,1.2089,0.764
2023/24,Bundesliga,Eintracht Frankfurt,3379.6839,1.3581,1.3314,1.1551,1.056,10.7584,10.9181,0.1073,0.0967,35.7104,4.0743,25.6177,0.7569,0.6543,151.6295,71.5806,61.3548,0,11.6638,15.9245,4.2873,6.7639,35.737,498.9874,10.8382,3.0091,0.3877,0.3724,1.2177,0.8881
2023/24,Bundesliga,Borussia Mönchengladbach,3374.644,1.4934,1.7868,1.011,1.3352,12.0546,15.3616,0.0838,0.0869,34.2169,3.387,22.7757,0.5676,0.8035,153.0561,57.766,57.1793,0,11.9479,16.0283,4.6404,8.4008,30.1898,450.4208,12.2146,3.9737,0.4777,0.4425,1.1364,0.7925
2023/24,Bundesliga,FC Köln,3356.8206,0.7507,1.6086,0.9198,1.5411,11.8773,13.7004,0.0774,0.1124,34.6399,2.5738,26.3016,0.6295,0.7231,170.7866,78.0202,59.9227,0,12.2794,17.4003,5.0404,7.802,28.8755,411.8182,12.0381,4.6651,0.5239,0.4758,1.0458,0.6034
2023/24,Bundesliga,Bochum,3391.605,1.1145,1.9636,1.0299,1.4206,13.9314,13.8783,0.0739,0.1023,34.3377,2.4413,33.0109,0.9989,0.4884,152.8214,78.8122,64.3235,0,11.9147,17.0892,4.0865,8.6242,34.8419,373.2303,14.0376,5.2806,0.3786,0.4702,1.1131,0.6954
2023/24,Bundesliga,Darmstadt 98,3377.3238,0.7994,2.2917,0.8016,1.8627,10.8458,15.4027,0.0739,0.1209,32.2711,2.6648,22.1714,0.6069,0.5288,147.8448,62.2771,53.8296,0,12.2049,15.4027,3.0645,7.2483,24.9961,407.9591,10.9258,4.6101,0.375,0.4641,0.8642,0.6239
2023/24,Bundesliga,Union Berlin,3410.7745,0.8707,1.5304,0.9007,1.0752,10.6603,12.5074,0.0844,0.0859,31.849,2.8497,25.3578,0.7603,0.6667,153.3874,65.466,60.558,0,11.2408,15.0669,4.1427,7.2036,30.3977,389.3397,10.8186,3.1928,0.4609,0.4161,1.0248,0.6544
2023/24,Bundesliga,FC Heidenheim,3345.3077,1.3451,1.4796,1.0097,1.3884,10.6537,13.909,0.0947,0.0998,30.9388,2.4213,25.1277,0.8823,0.5713,180.2524,77.7237,62.1467,0,11.7029,16.7876,4.9233,6.4837,28.4637,384.126,10.7344,3.4974,0.4721,0.5157,1.0729,0.6284
2023/24,Bundesliga,Bayer Leverkusen,3310.6506,2.4194,0.6524,1.796,0.7459,16.7459,7.9652,0.1072,0.0936,63.4225,7.068,31.2083,0.8694,1.0698,130.0801,73.6169,52.0864,0,9.6778,12.6953,6.4156,11.3361,52.3582,659.1816,16.9634,6.1981,0.3658,0.4533,1.9663,1.4702
2024/25,Bundesliga,Bayern Munich,3293.4596,2.7053,0.8744,1.8675,0.6277,17.4345,6.3125,0.1071,0.0994,72.2796,7.2962,33.858,0.9303,1.209,136.935,81.2428,60.8569,0,8.0614,13.9093,6.0119,11.9691,52.7135,710.0071,17.7078,5.7113,0.3543,0.5668,2.0816,1.56
2024/25,Bundesliga,Augsburg,3331.842,0.9454,1.3776,0.8263,1.0999,10.8048,12.1824,0.0764,0.0902,35.3588,3.2684,25.6614,0.712,0.5757,155.5625,73.0947,55.6989,0,12.6686,12.8577,4.1868,7.1311,31.6311,411.421,10.8588,3.9167,0.4284,0.4359,0.8686,0.5473
2024/25,Bundesliga,VfB Stuttgart,3336.5996,1.7263,1.4295,1.4475,1.1151,12.5157,10.4927,0.1156,0.1062,44.83,5.9611,30.3182,0.7325,0.7968,148.0848,77.522,63.253,0,8.4697,14.1611,4.8552,8.3618,43.7511,537.8259,12.6775,3.4526,0.4012,0.4599,1.5743,1.0859
2024/25,Bundesliga,Hoffenheim,3327.7956,1.244,1.839,1.0575,1.3336,11.9809,13.252,0.0882,0.1006,39.0799,3.7322,29.8846,0.8072,0.7022,166.4615,74.1031,61.3108,0,9.0059,16.281,4.246,7.7889,35.1313,453.5434,12.062,4.3271,0.4488,0.391,1.1211,0.8281
2024/25,Bundesliga,Werder Bremen,3341.5587,1.4544,1.5352,1.1568,1.1683,11.6352,12.5779,0.0994,0.0928,35.633,4.4979,28.4148,0.7546,0.6768,155.1102,72.8282,56.722,0,10.935,15.4059,4.3093,7.7837,35.8216,478.2857,11.7699,2.9357,0.4454,0.5163,1.2623,0.9404
2024/25,Bundesliga,FSV Mainz 05,3358.001,1.474,1.1524,1.1964,1.144,11.3103,12.3823,0.1057,0.0923,36.3698,4.5294,28.8653,0.95,0.5328,146.3638,73.5437,63.9487,0,11.1226,14.9017,4.4222,7.3168,36.343,448.0701,11.4175,3.2698,0.4289,0.3665,1.2804,0.8941
2024/25,Bundesliga,Wolfsburg,3355.827,1.5018,1.4482,1.1082,1.2699,11.7199,12.7658,0.0945,0.0994,36.5006,3.111,25.9876,0.7279,0.7268,162.255,71.419,55.9176,0,11.4249,14.2409,4.4251,7.4825,31.5123,412.2083,11.854,4.1837,0.421,0.4376,1.2132,0.7856
2024/25,Bundesliga,Borussia Dortmund,3336.3819,1.9152,1.3757,1.3385,0.9938,12.9751,10.2236,0.1031,0.0972,48.8253,4.5588,28.324,0.7046,1.0025,155.243,80.6562,61.0991,0,8.7669,14.9982,5.1522,8.4972,40.0853,553.6416,13.1369,3.7225,0.4647,0.403,1.4653,1.101
2024/25,Bundesliga,RB Leipzig,3304.3198,1.4435,1.3073,1.0611,1.3687,11.1127,13.7274,0.0954,0.0997,41.6727,3.7042,28.4899,0.6807,0.7106,167.5897,79.6412,65.2055,0,11.031,15.3617,4.3851,7.5446,34.237,502.0337,11.2216,3.7859,0.3709,0.4948,1.1465,0.7705
2024/25,Bundesliga,Freiburg,3310.164,1.3322,1.441,1.1354,1.008,11.0659,11.8,0.1026,0.0854,36.3516,3.6161,27.3793,0.75,0.6726,149.8656,73.818,58.8097,0,10.4133,14.4645,3.5889,6.4709,32.8171,451.6906,11.1746,3.6977,0.4508,0.4463,1.2206,0.8507
2024/25,Bundesliga,Eintracht Frankfurt,3345.684,1.8292,1.2374,1.5911,1.1767,13.1542,12.4817,0.1209,0.0942,38.037,4.4116,25.7705,0.7658,0.7374,166.8896,75.8051,59.638,0,10.3566,16.1939,4.5192,8.1507,38.2791,469.0341,13.2887,3.8198,0.4018,0.368,1.6965,1.302
2024/25,Bundesliga,Borussia Mönchengladbach,3311.5702,1.4947,1.5491,1.1597,1.4568,11.3329,15.8172,0.1023,0.0921,34.0261,3.2069,25.0032,0.6372,0.8056,168.337,68.5415,56.991,0,12.3657,14.4312,4.294,7.3107,32.0965,482.5626,11.4688,3.1525,0.475,0.4959,1.2661,0.8942
2024/25,Bundesliga,St. Pauli,3303.0681,0.7629,1.1171,0.8705,1.0586,10.4085,10.3267,0.0836,0.1025,33.4325,2.6429,25.1493,0.6159,0.5616,162.2854,68.5544,58.3639,0,9.2913,15.2312,4.0326,6.839,28.6097,423.3972,10.4629,3.7056,0.4647,0.3951,0.9132,0.5646
2024/25,Bundesliga,Bochum,3326.9631,0.8656,1.8395,0.9735,1.4735,11.7404,13.093,0.0829,0.1125,32.0562,2.7051,28.3231,0.8227,0.4897,169.7494,79.8025,68.9006,0,11.3076,17.6377,4.4635,7.331,29.9462,388.9222,11.8215,4.4364,0.4479,0.4304,1.0371,0.7393
2024/25,Bundesliga,Holstein Kiel,3350.5503,1.3162,2.1489,0.9181,1.3822,9.9655,14.8542,0.0921,0.093,23.2618,2.3637,22.5097,0.7244,0.5518,165.331,63.9029,55.9251,0,10.0461,14.9079,3.2233,6.0437,25.3301,378.878,10.0998,3.3845,0.494,0.4321,1.0234,0.6708
2024/25,Bundesliga,Union Berlin,3329.8421,0.973,1.3514,0.9707,1.0749,11.3518,11.1626,0.0855,0.0962,31.2717,3.2433,27.4877,0.89,0.5182,166.7106,72.8683,57.6243,0,11.1626,15.1899,4.1083,7.1625,31.8663,377.18,11.4329,3.7028,0.4326,0.4305,1.0342,0.6391
2024/25,Bundesliga,FC Heidenheim,3305.4099,1.0074,1.7425,0.9198,1.338,11.0546,12.4704,0.0832,0.1073,31.1761,3.2673,24.0696,0.6763,0.6689,196.0694,75.6668,61.4538,0,10.7278,17.5621,3.8119,7.4604,27.6637,405.0178,11.1907,4.0569,0.4468,0.4491,1.0265,0.6555
2024/25,Bundesliga,Bayer Leverkusen,3348.7037,1.935,1.1556,1.3108,0.8167,13.3305,8.8959,0.0983,0.0918,56.1441,5.1602,29.1874,0.7658,0.9184,135.2135,72.646,54.0477,0,9.2722,11.4492,5.8052,8.6809,41.7116,585.7371,13.4917,4.3539,0.4806,0.5076,1.4372,0.9738
2024/25,La Liga,Leganés,3768.2795,0.9314,1.3374,0.6389,1.187,8.2637,13.4464,0.0773,0.0882,27.9676,1.9584,19.6561,0.4694,0.5078,158.0615,67.1367,56.819,0,11.7984,16.3124,2.6988,4.9439,19.0829,362.7915,8.4309,3.893,0.3766,0.2832,0.7699,0.4963
2024/25,La Liga,Deportivo Alavés,3806.1533,0.8985,1.135,0.7682,0.8711,9.4347,9.411,0.0814,0.0925,32.9151,2.6246,27.7603,0.7671,0.5365,170.0851,76.8965,60.4153,0,10.4514,18.2073,4.3035,6.0533,27.5474,354.7833,9.6948,3.3813,0.4718,0.4233,0.972,0.5184
2024/25,La Liga,Valencia,3775.6785,1.0488,1.2871,0.8675,1.0135,9.1771,9.9637,0.0945,0.1017,37.519,2.0499,23.9797,0.5824,0.5986,153.8902,71.3673,58.0425,0,10.4166,16.2328,4.4336,5.9591,25.9582,426.8212,9.2963,3.0749,0.5129,0.3445,0.9609,0.6337
2024/25,La Liga,Las Palmas,3798.3057,0.9477,1.4453,0.7901,1.291,9.6911,12.5582,0.0815,0.1028,33.457,2.9144,23.5052,0.607,0.5029,148.6847,63.1939,56.5831,0,10.8048,15.4016,3.7911,6.3975,26.3722,436.4814,9.7859,3.9807,0.4415,0.4017,0.8643,0.5718
2024/25,La Liga,Celta Vigo,3781.8265,1.404,1.3564,1.0313,0.8823,10.5663,9.4716,0.0976,0.0931,44.4785,3.4745,22.0607,0.5453,0.7444,156.4482,78.2003,56.9724,0,9.543,14.3978,3.5459,7.0204,30.9136,508.5161,10.7805,3.6886,0.3797,0.4576,1.1991,0.879
2024/25,La Liga,Real Sociedad,3717.6084,0.8473,1.1136,0.9345,0.8758,9.5141,10.5067,0.0982,0.0833,38.2746,3.3166,25.1532,0.5809,0.6183,154.3573,78.2438,61.5395,0,9.2478,16.68,5.2291,6.4154,29.0509,458.1816,9.611,3.244,0.4629,0.4666,1.0103,0.7132
2024/25,La Liga,Girona,3752.2547,1.0553,1.4391,0.8876,1.0324,9.6901,10.7935,0.0916,0.0956,47.8512,3.262,26.0003,0.533,0.7273,146.7197,70.2057,50.9693,0,8.8986,13.8396,4.4613,6.524,31.0613,516.0976,9.8101,3.286,0.5036,0.4486,0.9816,0.6885
2024/25,La Liga,Atlético Madrid,3753.3584,1.6305,0.7193,1.2463,0.7192,11.1979,9.3756,0.1113,0.0767,44.2403,3.6207,27.2396,0.6816,0.7893,156.4359,67.6434,57.1887,0,8.6322,15.6579,4.5559,7.0496,34.0734,518.6555,11.3658,3.7166,0.4093,0.5241,1.3778,1.022
2024/25,La Liga,Sevilla,3789.7779,0.9974,1.3061,0.903,0.8875,11.2565,9.7129,0.0802,0.0913,34.4822,2.8497,22.4419,0.5099,0.6107,146.027,65.8297,53.2669,0,11.8265,16.2674,4.3933,7.6468,25.3154,433.9726,11.3278,4.5596,0.4592,0.3234,0.9588,0.703
2024/25,La Liga,Espanyol,3784.3899,0.9512,1.2128,0.685,1.0771,8.3236,13.4367,0.0823,0.0801,26.8973,1.9501,21.0945,0.4762,0.5614,174.2262,68.5394,53.6281,0,10.8207,15.9576,3.4245,5.4222,22.0933,337.5603,8.4425,3.2105,0.4599,0.4475,0.7782,0.5017
2024/25,La Liga,Athletic Club,3717.0421,1.3074,0.7021,1.0446,0.7644,11.2347,8.2565,0.0929,0.0925,41.9849,2.5665,26.7067,0.6639,0.7378,167.4315,91.5001,63.2196,0,10.242,15.3751,4.673,7.5543,29.5154,427.6222,11.38,3.7771,0.4342,0.3996,1.1584,0.7962
2024/25,La Liga,Getafe,3791.5626,0.807,0.9257,0.7431,0.7764,10.2068,8.7589,0.0728,0.0886,31.4751,2.1125,28.0807,0.7072,0.4163,171.6416,84.7645,64.1134,0,10.4679,16.4734,3.4893,6.3852,26.0393,311.7131,10.3255,4.2014,0.442,0.412,0.8361,0.5284
2024/25,La Liga,Barcelona,3770.2812,2.4348,0.9309,1.7523,0.8689,15.9935,7.0419,0.1095,0.1233,62.9475,5.7528,31.8199,0.824,1.1081,127.9002,77.5088,57.7675,0,8.8083,13.3677,6.3257,9.9541,48.4579,618.662,16.1844,5.6335,0.3705,0.5539,1.902,1.414
2024/25,La Liga,Real Betis,3789.5401,1.3537,1.1874,1.0517,1.0516,12.3972,9.951,0.0848,0.1056,40.2317,3.2536,23.1083,0.535,0.9167,153.2323,71.5099,58.8514,0,11.0198,16.2209,4.6786,8.7635,34.1281,462.2856,12.6347,4.4649,0.4316,0.4265,1.2378,0.817
2024/25,La Liga,Real Madrid,3735.9437,1.879,0.9154,1.4834,0.8662,14.9841,9.7324,0.0989,0.089,59.5271,5.9262,25.6802,0.616,1.1815,129.3889,61.7193,44.5429,0,11.1778,14.7191,5.878,10.7924,44.3261,586.6951,15.3214,5.5407,0.3846,0.472,1.7476,1.2441
2024/25,La Liga,Villarreal,3801.0721,1.6811,1.2075,1.3222,0.8925,12.6201,11.2705,0.1047,0.0791,39.4941,3.9304,25.3586,0.9223,0.7253,145.4984,63.6925,51.5223,0,9.2815,16.74,4.3329,8.7843,36.3686,425.6272,12.7858,3.5042,0.4304,0.4601,1.4521,1.0289
2024/25,La Liga,Real Valladolid,3760.1696,0.6223,2.1541,0.689,1.3538,7.9703,14.2653,0.0864,0.0949,26.544,1.7233,20.8713,0.4573,0.5702,161.2028,57.9229,51.8912,0,10.8665,15.3423,3.7338,5.7683,19.7464,372.3103,8.09,2.8482,0.5344,0.4208,0.7828,0.5368
2024/25,La Liga,Rayo Vallecano,3781.0268,0.9759,1.0711,0.9541,0.9475,12.3061,11.0208,0.0775,0.0859,38.0134,2.5945,25.7787,0.7073,0.5898,166.907,80.5257,63.3399,0,11.2112,15.7576,4.8082,8.2596,28.2066,429.8356,12.3299,5.4509,0.4875,0.3874,0.9728,0.731
2024/25,La Liga,Osasuna,3767.1621,1.1467,1.2423,0.8522,1.0426,9.7951,11.1091,0.087,0.0938,34.7609,2.9385,27.1397,0.7948,0.5599,154.0469,68.0883,54.2318,0,9.4368,14.9794,4.1808,6.6416,30.1739,387.5543,10.0101,2.819,0.5167,0.5108,1.0206,0.5833
